date,year,month,decade,era,home_team,away_team,home_score,away_score,goal_diff,total_goals,result,went_to_shootout,shootout_winner,shootout_first_shooter,tournament,tournament_tier,is_high_stakes,city,country,neutral,has_home_advantage,total_goals_recorded,own_goals_count,penalties_count,unique_scorers
1999-11-25,1999,11,1990,Globalization Era (1990-2009),India,Uzbekistan,2,3,-1,5,away_win,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,True,False,0,0,0,0
1999-11-25,1999,11,1990,Globalization Era (1990-2009),Sri Lanka,Bangladesh,1,3,-2,4,away_win,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,True,False,0,0,0,0
1999-11-26,1999,11,1990,Globalization Era (1990-2009),Gabon,Togo,0,0,0,0,draw,True,Togo,,Friendly,4,False,Libreville,Gabon,False,True,0,0,0,0
1999-11-27,1999,11,1990,Globalization Era (1990-2009),Congo,Burkina Faso,2,1,1,3,home_win,False,,,Friendly,4,False,Libreville,Gabon,True,False,0,0,0,0
1999-11-27,1999,11,1990,Globalization Era (1990-2009),South Africa,Sweden,1,0,1,1,home_win,False,,,Friendly,4,False,Pretoria,South Africa,False,True,0,0,0,0
1999-11-27,1999,11,1990,Globalization Era (1990-2009),Sri Lanka,India,1,3,-2,4,away_win,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,True,False,0,0,0,0
1999-11-27,1999,11,1990,Globalization Era (1990-2009),United Arab Emirates,Uzbekistan,0,1,-1,1,away_win,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,False,True,0,0,0,0
1999-11-27,1999,11,1990,Globalization Era (1990-2009),Zimbabwe,Libya,2,1,1,3,home_win,False,,,Friendly,4,False,Harare,Zimbabwe,False,True,0,0,0,0
1999-11-28,1999,11,1990,Globalization Era (1990-2009),Congo,Togo,2,1,1,3,home_win,False,,,Friendly,4,False,Libreville,Gabon,True,False,0,0,0,0
1999-11-28,1999,11,1990,Globalization Era (1990-2009),Gabon,Burkina Faso,3,2,1,5,home_win,False,,,Friendly,4,False,Libreville,Gabon,False,True,0,0,0,0
1999-11-29,1999,11,1990,Globalization Era (1990-2009),India,Bangladesh,2,2,0,4,draw,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,True,False,0,0,0,0
1999-11-29,1999,11,1990,Globalization Era (1990-2009),United Arab Emirates,Sri Lanka,6,0,6,6,home_win,False,,,AFC Asian Cup qualification,2,True,Abu Dhabi,United Arab Emirates,False,True,0,0,0,0
1999-12-01,1999,12,1990,Globalization Era (1990-2009),Congo,DR Congo,0,1,-1,1,away_win,False,,,Friendly,4,False,Brazzaville,Congo,False,True,0,0,0,0
1999-12-01,1999,12,1990,Globalization Era (1990-2009),Peru,Honduras,0,0,0,0,draw,False,,,Friendly,4,False,Lima,Peru,False,True,0,0,0,0
1999-12-04,1999,12,1990,Globalization Era (1990-2009),Gambia,Sierra Leone,0,0,0,0,draw,False,,,Friendly,4,False,Banjul,Gambia,False,True,0,0,0,0
1999-12-04,1999,12,1990,Globalization Era (1990-2009),Malawi,Libya,1,2,-1,3,away_win,False,,,Friendly,4,False,Lilongwe,Malawi,False,True,0,0,0,0
1999-12-05,1999,12,1990,Globalization Era (1990-2009),Panama,Cuba,1,0,1,1,home_win,False,,,Friendly,4,False,Panama City,Panama,False,True,0,0,0,0
1999-12-11,1999,12,1990,Globalization Era (1990-2009),Malawi,Rwanda,1,1,0,2,draw,False,,,Friendly,4,False,Lilongwe,Malawi,False,True,0,0,0,0
1999-12-12,1999,12,1990,Globalization Era (1990-2009),Senegal,Gambia,3,0,3,3,home_win,False,,,Friendly,4,False,Dakar,Senegal,False,True,0,0,0,0
1999-12-12,1999,12,1990,Globalization Era (1990-2009),Saint Lucia,Dominica,3,1,2,4,home_win,False,,,Friendly,4,False,Vieux Fort,Saint Lucia,False,True,0,0,0,0
1999-12-13,1999,12,1990,Globalization Era (1990-2009),Malawi,Rwanda,1,1,0,2,draw,False,,,Friendly,4,False,Blantyre,Malawi,False,True,0,0,0,0
1999-12-13,1999,12,1990,Globalization Era (1990-2009),Saint Lucia,Dominica,2,1,1,3,home_win,False,,,Friendly,4,False,Vieux Fort,Saint Lucia,False,True,0,0,0,0
1999-12-14,1999,12,1990,Globalization Era (1990-2009),Greece,Ghana,1,1,0,2,draw,False,,,Friendly,4,False,Salonica,Greece,False,True,0,0,0,0
1999-12-15,1999,12,1990,Globalization Era (1990-2009),Malawi,Rwanda,1,2,-1,3,away_win,False,,,Friendly,4,False,Blantyre,Malawi,False,True,0,0,0,0
1999-12-16,1999,12,1990,Globalization Era (1990-2009),Greece,Moldova,2,0,2,2,home_win,False,,,Friendly,4,False,Lárisa,Greece,False,True,0,0,0,0
1999-12-16,1999,12,1990,Globalization Era (1990-2009),Honduras,Zambia,7,1,6,8,home_win,False,,,Friendly,4,False,San Pedro Sula,Honduras,False,True,0,0,0,0
1999-12-18,1999,12,1990,Globalization Era (1990-2009),Dominica,Saint Lucia,2,1,1,3,home_win,False,,,Friendly,4,False,Roseau,Dominica,False,True,0,0,0,0
1999-12-18,1999,12,1990,Globalization Era (1990-2009),Greece,Estonia,2,2,0,4,draw,False,,,Friendly,4,False,Tríkala,Greece,False,True,0,0,0,0
1999-12-19,1999,12,1990,Globalization Era (1990-2009),Dominica,Saint Lucia,2,1,1,3,home_win,False,,,Friendly,4,False,Roseau,Dominica,False,True,0,0,0,0
1999-12-21,1999,12,1990,Globalization Era (1990-2009),Morocco,Senegal,0,0,0,0,draw,False,,,Friendly,4,False,Agadir,Morocco,False,True,0,0,0,0
1999-12-22,1999,12,1990,Globalization Era (1990-2009),Tunisia,Ghana,2,0,2,2,home_win,False,,,Friendly,4,False,Sfax,Tunisia,False,True,0,0,0,0
1999-12-23,1999,12,1990,Globalization Era (1990-2009),Libya,Gabon,2,0,2,2,home_win,False,,,Friendly,4,False,Benghazi,Libya,False,True,0,0,0,0
1999-12-23,1999,12,1990,Globalization Era (1990-2009),Catalonia,Serbia,1,0,1,1,home_win,False,,,Friendly,4,False,Barcelona,Spain,False,True,0,0,0,0
1999-12-27,1999,12,1990,Globalization Era (1990-2009),Gabon,Togo,3,2,1,5,home_win,False,,,Friendly,4,False,Benghazi,Libya,True,False,0,0,0,0
1999-12-28,1999,12,1990,Globalization Era (1990-2009),Malaysia,Singapore,1,0,1,1,home_win,False,,,Friendly,4,False,Dubai,United Arab Emirates,True,False,0,0,0,0
1999-12-28,1999,12,1990,Globalization Era (1990-2009),Andalusia,Estonia,1,0,1,1,home_win,False,,,Friendly,4,False,Granada,Spain,False,True,0,0,0,0
1999-12-29,1999,12,1990,Globalization Era (1990-2009),Costa Rica,Honduras,1,1,0,2,draw,False,,,Friendly,4,False,Alajuela,Costa Rica,False,True,0,0,0,0
1999-12-29,1999,12,1990,Globalization Era (1990-2009),Ivory Coast,Burkina Faso,3,1,2,4,home_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,False,True,0,0,0,0
1999-12-29,1999,12,1990,Globalization Era (1990-2009),Libya,Togo,2,0,2,2,home_win,False,,,Friendly,4,False,Benghazi,Libya,False,True,0,0,0,0
1999-12-29,1999,12,1990,Globalization Era (1990-2009),Basque Country,Nigeria,5,1,4,6,home_win,False,,,Friendly,4,False,Bilbao,Spain,False,True,0,0,0,0
2000-01-04,2000,1,2000,Globalization Era (1990-2009),Egypt,Togo,2,1,1,3,home_win,False,,,Friendly,4,False,Aswan,Egypt,False,True,0,0,0,0
2000-01-07,2000,1,2000,Globalization Era (1990-2009),Tunisia,Togo,7,0,7,7,home_win,False,,,Friendly,4,False,Tunis,Tunisia,False,True,0,0,0,0
2000-01-08,2000,1,2000,Globalization Era (1990-2009),Trinidad and Tobago,Canada,0,0,0,0,draw,False,,,Friendly,4,False,Port of Spain,Trinidad and Tobago,False,True,0,0,0,0
2000-01-09,2000,1,2000,Globalization Era (1990-2009),Burkina Faso,Gabon,1,1,0,2,draw,False,,,Friendly,4,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
2000-01-09,2000,1,2000,Globalization Era (1990-2009),Guatemala,Armenia,1,1,0,2,draw,False,,,Friendly,4,False,Los Angeles,United States,True,False,0,0,0,0
2000-01-09,2000,1,2000,Globalization Era (1990-2009),Ivory Coast,Egypt,2,0,2,2,home_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,False,True,0,0,0,0
2000-01-09,2000,1,2000,Globalization Era (1990-2009),Mexico,Iran,2,1,1,3,home_win,False,,,Friendly,4,False,Oakland,United States,True,False,0,0,0,0
2000-01-11,2000,1,2000,Globalization Era (1990-2009),Bermuda,Canada,0,2,-2,2,away_win,False,,,Friendly,4,False,Hamilton,Bermuda,False,True,0,0,0,0
2000-01-11,2000,1,2000,Globalization Era (1990-2009),Burkina Faso,Cameroon,2,2,0,4,draw,False,,,Friendly,4,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
2000-01-13,2000,1,2000,Globalization Era (1990-2009),Senegal,Cameroon,0,0,0,0,draw,False,,,Friendly,4,False,Dakar,Senegal,False,True,0,0,0,0
2000-01-14,2000,1,2000,Globalization Era (1990-2009),China PR,New Zealand,1,0,1,1,home_win,False,,,Friendly,4,False,Guangzhou,China PR,False,True,0,0,0,0
2000-01-16,2000,1,2000,Globalization Era (1990-2009),Jamaica,New Zealand,2,1,1,3,home_win,False,,,Friendly,4,False,Guangzhou,China PR,True,False,0,0,0,0
2000-01-16,2000,1,2000,Globalization Era (1990-2009),United States,Iran,1,1,0,2,draw,False,,,Friendly,4,False,Pasadena,United States,False,True,0,0,0,0
2000-01-18,2000,1,2000,Globalization Era (1990-2009),Ghana,Tunisia,2,0,2,2,home_win,False,,,Friendly,4,False,Accra,Ghana,False,True,0,0,0,0
2000-01-18,2000,1,2000,Globalization Era (1990-2009),Morocco,Trinidad and Tobago,1,0,1,1,home_win,False,,,Friendly,4,False,El Jadida,Morocco,False,True,0,0,0,0
2000-01-19,2000,1,2000,Globalization Era (1990-2009),Panama,Guatemala,2,0,2,2,home_win,False,,,Friendly,4,False,Panama City,Panama,False,True,0,0,0,0
2000-01-19,2000,1,2000,Globalization Era (1990-2009),Togo,Egypt,1,0,1,1,home_win,False,,,Friendly,4,False,Lomé,Togo,False,True,0,0,0,0
2000-01-20,2000,1,2000,Globalization Era (1990-2009),Burkina Faso,Algeria,1,0,1,1,home_win,False,,,Friendly,4,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
2000-01-20,2000,1,2000,Globalization Era (1990-2009),Malta,Qatar,2,0,2,2,home_win,False,,,Friendly,4,False,Attard,Malta,False,True,0,0,0,0
2000-01-21,2000,1,2000,Globalization Era (1990-2009),New Zealand,South Korea,0,1,-1,1,away_win,False,,,Friendly,4,False,Auckland,New Zealand,False,True,0,0,0,0
2000-01-22,2000,1,2000,Globalization Era (1990-2009),Ghana,Cameroon,1,1,0,2,draw,False,,,African Cup of Nations,1,True,Accra,Ghana,False,True,2,0,0,2
2000-01-23,2000,1,2000,Globalization Era (1990-2009),China PR,Philippines,8,0,8,8,home_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,True,False,0,0,0,0
2000-01-23,2000,1,2000,Globalization Era (1990-2009),Egypt,Zambia,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,2,0,0,2
2000-01-23,2000,1,2000,Globalization Era (1990-2009),New Zealand,South Korea,0,0,0,0,draw,False,,,Friendly,4,False,Palmerston North,New Zealand,False,True,0,0,0,0
2000-01-23,2000,1,2000,Globalization Era (1990-2009),Nigeria,Tunisia,4,2,2,6,home_win,False,,,African Cup of Nations,1,True,Lagos,Nigeria,False,True,6,0,0,4
2000-01-23,2000,1,2000,Globalization Era (1990-2009),South Africa,Gabon,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,4,0,0,3
2000-01-23,2000,1,2000,Globalization Era (1990-2009),Vietnam,Guam,11,0,11,11,home_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,False,True,0,0,0,0
2000-01-24,2000,1,2000,Globalization Era (1990-2009),DR Congo,Algeria,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,0,0,0,0
2000-01-24,2000,1,2000,Globalization Era (1990-2009),Ivory Coast,Togo,1,1,0,2,draw,False,,,African Cup of Nations,1,True,Accra,Ghana,True,False,2,0,1,2
2000-01-24,2000,1,2000,Globalization Era (1990-2009),Qatar,Bosnia and Herzegovina,2,0,2,2,home_win,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
2000-01-25,2000,1,2000,Globalization Era (1990-2009),Burkina Faso,Senegal,1,3,-2,4,away_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,4,0,0,4
2000-01-25,2000,1,2000,Globalization Era (1990-2009),Morocco,Congo,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Lagos,Nigeria,True,False,1,0,0,1
2000-01-26,2000,1,2000,Globalization Era (1990-2009),China PR,Guam,19,0,19,19,home_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,True,False,0,0,0,0
2000-01-26,2000,1,2000,Globalization Era (1990-2009),Costa Rica,Trinidad and Tobago,2,1,1,3,home_win,False,,,Friendly,4,False,San José,Costa Rica,False,True,0,0,0,0
2000-01-26,2000,1,2000,Globalization Era (1990-2009),Guatemala,Panama,1,1,0,2,draw,False,,,Friendly,4,False,Guatemala City,Guatemala,False,True,0,0,0,0
2000-01-26,2000,1,2000,Globalization Era (1990-2009),Spain,Poland,3,0,3,3,home_win,False,,,Friendly,4,False,Cartagena,Spain,False,True,0,0,0,0
2000-01-26,2000,1,2000,Globalization Era (1990-2009),Uganda,Libya,3,2,1,5,home_win,False,,,Friendly,4,False,Kampala,Uganda,False,True,0,0,0,0
2000-01-26,2000,1,2000,Globalization Era (1990-2009),Vietnam,Philippines,3,0,3,3,home_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,False,True,0,0,0,0
2000-01-27,2000,1,2000,Globalization Era (1990-2009),Ghana,Togo,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Accra,Ghana,False,True,2,0,0,2
2000-01-27,2000,1,2000,Globalization Era (1990-2009),South Africa,DR Congo,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,1,0,0,1
2000-01-28,2000,1,2000,Globalization Era (1990-2009),Cameroon,Ivory Coast,3,0,3,3,home_win,False,,,African Cup of Nations,1,True,Accra,Ghana,True,False,3,0,0,3
2000-01-28,2000,1,2000,Globalization Era (1990-2009),Egypt,Senegal,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,1,0,0,1
2000-01-28,2000,1,2000,Globalization Era (1990-2009),Nigeria,Congo,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Lagos,Nigeria,False,True,0,0,0,0
2000-01-28,2000,1,2000,Globalization Era (1990-2009),United States Virgin Islands,Saint Lucia,0,9,-9,9,away_win,False,,,Friendly,4,False,Saint Croix,United States Virgin Islands,False,True,0,0,0,0
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Algeria,Gabon,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,4,0,0,4
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Chile,United States,1,2,-1,3,away_win,False,,,Friendly,4,False,Coquimbo,Chile,False,True,0,0,0,0
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Philippines,Guam,2,0,2,2,home_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,True,False,0,0,0,0
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Tunisia,Morocco,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Lagos,Nigeria,True,False,0,0,0,0
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Vietnam,China PR,0,2,-2,2,away_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,False,True,0,0,0,0
2000-01-29,2000,1,2000,Globalization Era (1990-2009),Zambia,Burkina Faso,1,1,0,2,draw,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,2,0,0,2
2000-01-30,2000,1,2000,Globalization Era (1990-2009),United States Virgin Islands,Saint Lucia,0,2,-2,2,away_win,False,,,Friendly,4,False,Saint Croix,United States Virgin Islands,False,True,0,0,0,0
2000-01-31,2000,1,2000,Globalization Era (1990-2009),Cameroon,Togo,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,1,0,0,1
2000-01-31,2000,1,2000,Globalization Era (1990-2009),Faroe Islands,Finland,0,1,-1,1,away_win,False,,,Nordic Championship,3,False,Cartagena,Spain,True,False,0,0,0,0
2000-01-31,2000,1,2000,Globalization Era (1990-2009),Ghana,Ivory Coast,0,2,-2,2,away_win,False,,,African Cup of Nations,1,True,Accra,Ghana,False,True,2,0,0,2
2000-01-31,2000,1,2000,Globalization Era (1990-2009),Iceland,Norway,0,0,0,0,draw,False,,,Nordic Championship,3,False,Cartagena,Spain,True,False,0,0,0,0
2000-01-31,2000,1,2000,Globalization Era (1990-2009),Kuwait,Syria,4,0,4,4,home_win,False,,,Friendly,4,False,Kuwait City,Kuwait,False,True,0,0,0,0
2000-02-01,2000,2,2000,Globalization Era (1990-2009),British Virgin Islands,Saint Lucia,2,3,-1,5,away_win,False,,,Friendly,4,False,Road Town,British Virgin Islands,False,True,0,0,0,0
2000-02-01,2000,2,2000,Globalization Era (1990-2009),Egypt,Burkina Faso,4,2,2,6,home_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,6,0,1,6
2000-02-01,2000,2,2000,Globalization Era (1990-2009),Zambia,Senegal,2,2,0,4,draw,False,,,African Cup of Nations,1,True,Lagos,Nigeria,True,False,4,0,1,4
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Armenia,Moldova,2,1,1,3,home_win,False,,,Cyprus International Tournament,3,False,Larnaca,Cyprus,True,False,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),DR Congo,Gabon,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Accra,Ghana,True,False,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Costa Rica,Chile,1,0,1,1,home_win,False,,,Friendly,4,False,San José,Costa Rica,False,True,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Cyprus,Lithuania,2,1,1,3,home_win,False,,,Cyprus International Tournament,3,False,Limassol,Cyprus,False,True,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Finland,Iceland,0,1,-1,1,away_win,False,,,Nordic Championship,3,False,Cartagena,Spain,True,False,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Romania,Latvia,2,0,2,2,home_win,False,,,Cyprus International Tournament,3,False,Paphos,Cyprus,True,False,0,0,0,0
2000-02-02,2000,2,2000,Globalization Era (1990-2009),South Africa,Algeria,1,1,0,2,draw,False,,,African Cup of Nations,1,True,Kumasi,Ghana,True,False,2,0,0,2
2000-02-02,2000,2,2000,Globalization Era (1990-2009),Saint Kitts and Nevis,Saint Lucia,0,1,-1,1,away_win,False,,,Friendly,4,False,Basseterre,Saint Kitts and Nevis,False,True,0,0,0,0
2000-02-03,2000,2,2000,Globalization Era (1990-2009),Nigeria,Morocco,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Lagos,Nigeria,False,True,2,0,0,2
2000-02-03,2000,2,2000,Globalization Era (1990-2009),Tunisia,Congo,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,1,0,0,1
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Cyprus,Armenia,3,2,1,5,home_win,False,,,Cyprus International Tournament,3,False,Nicosia,Cyprus,False,True,0,0,0,0
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Faroe Islands,Iceland,2,3,-1,5,away_win,False,,,Nordic Championship,3,False,Cartagena,Spain,True,False,0,0,0,0
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Kuwait,Iran,1,1,0,2,draw,False,,,Friendly,4,False,Kuwait City,Kuwait,False,True,0,0,0,0
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Moldova,Lithuania,2,1,1,3,home_win,False,,,Cyprus International Tournament,3,False,Larnaca,Cyprus,True,False,0,0,0,0
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Norway,Sweden,1,1,0,2,draw,False,,,Nordic Championship,3,False,Cartagena,Spain,True,False,0,0,0,0
2000-02-04,2000,2,2000,Globalization Era (1990-2009),Romania,Georgia,1,1,0,2,draw,True,Romania,,Cyprus International Tournament,3,False,Larnaca,Cyprus,True,False,0,0,0,0
2000-02-05,2000,2,2000,Globalization Era (1990-2009),Guatemala,Chile,2,1,1,3,home_win,False,,,Friendly,4,False,Guatemala City,Guatemala,False,True,0,0,0,0
2000-02-05,2000,2,2000,Globalization Era (1990-2009),Japan,Mexico,0,1,-1,1,away_win,False,,,Lunar New Year Cup,3,False,So Kon Po,Hong Kong,True,False,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Albania,Andorra,3,0,3,3,home_win,False,,,Malta International Tournament,3,False,Attard,Malta,True,False,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Cameroon,Algeria,2,1,1,3,home_win,False,,,African Cup of Nations,1,True,Accra,Ghana,True,False,3,0,0,3
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Cayman Islands,Jamaica,0,0,0,0,draw,False,,,Friendly,4,False,George Town,Cayman Islands,False,True,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Cyprus,Romania,3,2,1,5,home_win,False,,,Cyprus International Tournament,3,False,Nicosia,Cyprus,False,True,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Georgia,Armenia,2,1,1,3,home_win,False,,,Cyprus International Tournament,3,False,Limassol,Cyprus,True,False,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Ghana,South Africa,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Kumasi,Ghana,False,True,1,0,0,1
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Latvia,Lithuania,1,2,-1,3,away_win,False,,,Cyprus International Tournament,3,False,Larnaca,Cyprus,True,False,0,0,0,0
2000-02-06,2000,2,2000,Globalization Era (1990-2009),Malta,Azerbaijan,3,0,3,3,home_win,False,,,Malta International Tournament,3,False,Attard,Malta,False,True,0,0,0,0
2000-02-07,2000,2,2000,Globalization Era (1990-2009),Egypt,Tunisia,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Kano,Nigeria,True,False,1,0,1,1
2000-02-07,2000,2,2000,Globalization Era (1990-2009),Nigeria,Senegal,2,1,1,3,home_win,False,,,African Cup of Nations,1,True,Lagos,Nigeria,False,True,3,0,0,2
2000-02-07,2000,2,2000,Globalization Era (1990-2009),Singapore,Malaysia,3,1,2,4,home_win,False,,,Friendly,4,False,Singapore,Singapore,False,True,0,0,0,0
2000-02-08,2000,2,2000,Globalization Era (1990-2009),Albania,Azerbaijan,1,0,1,1,home_win,False,,,Malta International Tournament,3,False,Attard,Malta,True,False,0,0,0,0
2000-02-08,2000,2,2000,Globalization Era (1990-2009),Malta,Andorra,1,1,0,2,draw,False,,,Malta International Tournament,3,False,Attard,Malta,False,True,0,0,0,0
2000-02-08,2000,2,2000,Globalization Era (1990-2009),Mexico,Czech Republic,1,2,-1,3,away_win,False,,,Lunar New Year Cup,3,False,So Kon Po,Hong Kong,True,False,0,0,0,0
2000-02-08,2000,2,2000,Globalization Era (1990-2009),Syria,North Korea,5,1,4,6,home_win,False,,,Friendly,4,False,Damascus,Syria,False,True,0,0,0,0
2000-02-09,2000,2,2000,Globalization Era (1990-2009),Bulgaria,Slovakia,1,0,1,1,home_win,False,,,Friendly,4,False,Valparaíso,Chile,True,False,0,0,0,0
2000-02-09,2000,2,2000,Globalization Era (1990-2009),Cayman Islands,Jamaica,0,1,-1,1,away_win,False,,,Friendly,4,False,George Town,Cayman Islands,False,True,0,0,0,0
